event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred,month,year,rainfall_category,season,humidity_risk,low_elevation,high_discharge,log_rainfall_mm,log_river_discharge_m3s,log_elevation_m,rain_humidity_index,precip_efficiency,temp_range_c,flood_risk_score
Patna_Bihar_2023,2023-09-02,25.61,85.13,16.8,33.3,27.5,93,13.7,5.0,3.25,54.0,23066.47,1,9,2023,2,2,3,1,1,2.8791984572980396,10.046178678920816,4.007333185232471,15.624,3.3600000000000003,5.799999999999997,0.4536
Patna_Bihar_2023,2023-09-03,25.61,85.13,10.1,35.0,27.1,97,14.8,8.0,4.45,54.0,21726.01,1,9,2023,2,2,3,1,1,2.4069451083182885,9.986311465991959,4.007333185232471,9.796999999999999,1.2625,7.899999999999999,0.4768
Patna_Bihar_2023,2023-09-04,25.61,85.13,19.1,31.6,26.2,98,16.9,9.0,2.8,54.0,20416.38,1,9,2023,2,2,3,1,1,3.0007198150650303,9.92414177790403,4.007333185232471,18.718000000000004,2.1222222222222222,5.400000000000002,0.4924
Patna_Bihar_2023,2023-09-05,25.61,85.13,2.6,32.2,26.5,97,15.0,7.0,3.09,54.0,19274.24,1,9,2023,1,2,3,1,1,1.2809338454620645,9.866576649715881,4.007333185232471,2.5220000000000002,0.37142857142857144,5.700000000000003,0.4547
Assam_Brahmaputra_2022,2022-06-17,26.14,91.74,55.2,26.6,22.8,99,8.7,20.0,1.6,55.0,7.71,1,6,2022,3,2,3,1,0,4.028916756899646,2.1644717908644115,4.02535169073515,54.648,2.7600000000000002,3.8000000000000007,0.5662
Assam_Brahmaputra_2022,2022-06-18,26.14,91.74,14.2,28.5,22.4,99,7.4,15.0,3.3,55.0,6.74,1,6,2022,2,2,3,1,0,2.7212954278522306,2.046401687601636,4.02535169073515,14.058,0.9466666666666667,6.100000000000001,0.4849
Assam_Brahmaputra_2022,2022-06-19,26.14,91.74,13.2,29.7,23.1,100,6.4,15.0,3.54,55.0,8.29,1,6,2022,2,2,3,1,0,2.653241964607215,2.2289385528257473,4.02535169073515,13.2,0.88,6.599999999999998,0.486
Assam_Brahmaputra_2022,2022-06-20,26.14,91.74,6.7,28.4,23.5,98,8.1,15.0,3.03,55.0,6.13,1,6,2022,2,2,3,1,0,2.0412203288596382,1.9643112344262046,4.02535169073515,6.566,0.44666666666666666,4.899999999999999,0.4756
Assam_Brahmaputra_2022,2022-06-21,26.14,91.74,3.7,29.9,23.5,97,7.6,10.0,3.39,55.0,5.34,1,6,2022,1,2,3,1,0,1.547562508716013,1.8468787684491346,4.02535169073515,3.5890000000000004,0.37,6.399999999999999,0.4289
Assam_Floods_2023,2023-07-01,26.2,91.75,23.4,31.0,24.9,98,10.6,11.0,2.98,45.0,32582.67,1,7,2023,2,2,3,1,1,3.1945831322991562,10.391566521606942,3.828641396489095,22.932,2.127272727272727,6.100000000000001,0.5462
Assam_Floods_2023,2023-07-02,26.2,91.75,22.3,30.2,25.0,98,8.5,10.0,2.84,45.0,32733.06,1,7,2023,2,2,3,1,1,3.148453360571655,10.396171405020707,3.828641396489095,21.854,2.23,5.199999999999999,0.5372
Assam_Floods_2023,2023-07-03,26.2,91.75,23.6,29.9,25.3,99,10.4,16.0,1.57,45.0,33112.11,1,7,2023,2,2,3,1,1,3.202746442938317,10.407684555456697,3.828641396489095,23.364,1.475,4.599999999999998,0.5916
Assam_Floods_2023,2023-07-04,26.2,91.75,6.3,31.5,25.5,100,13.0,11.0,3.61,45.0,34196.94,1,7,2023,2,2,3,1,1,1.9878743481543455,10.439920687318432,3.828641396489095,6.3,0.5727272727272728,6.0,0.5382
Assam_Floods_2023,2023-07-05,26.2,91.75,36.3,32.7,25.8,100,8.2,17.0,4.25,45.0,36727.23,1,7,2023,3,2,3,1,1,3.6189933266497696,10.511300948161683,3.828641396489095,36.3,2.135294117647059,6.900000000000002,0.6239
Mumbai_2005,2005-07-26,19.07,72.88,69.6,26.3,25.5,94,27.8,24.0,1.05,9.0,8.64,1,7,2005,3,2,3,1,0,4.257030144499196,2.265921108622454,2.302585092994046,65.42399999999999,2.9,0.8000000000000007,0.6044
Mumbai_2005,2005-07-27,19.07,72.88,59.4,26.4,25.5,94,24.8,24.0,1.23,9.0,10.94,1,7,2005,3,2,3,1,0,4.100989104940769,2.479894107964456,2.302585092994046,55.83599999999999,2.475,0.8999999999999986,0.5946
Mumbai_2005,2005-07-28,19.07,72.88,45.0,26.9,25.3,94,25.4,24.0,1.77,9.0,9.19,1,7,2005,3,2,3,1,0,3.828641396489095,2.321406847234633,2.302585092994046,42.3,1.875,1.5999999999999979,0.5807
Mumbai_2005,2005-07-29,19.07,72.88,32.7,25.6,25.0,94,26.9,24.0,1.39,9.0,9.12,1,7,2005,3,2,3,1,0,3.517497837358316,2.3145136638593193,2.302585092994046,30.738000000000003,1.3625,0.6000000000000014,0.5688
Mumbai_2005,2005-07-30,19.07,72.88,42.2,27.1,25.4,93,28.1,24.0,2.61,9.0,9.45,1,7,2005,3,2,3,1,0,3.765840495250065,2.34660197841082,2.302585092994046,39.246,1.7583333333333335,1.7000000000000028,0.5759
Mumbai_2019,2019-07-01,19.08,72.87,36.6,26.8,25.4,96,15.5,24.0,1.22,9.0,8.46,1,7,2019,3,2,3,1,0,3.6270040503958487,2.247072383063787,2.302585092994046,35.136,1.5250000000000001,1.4000000000000021,0.5767
Mumbai_2019,2019-07-02,19.08,72.87,26.3,28.1,25.6,94,18.8,23.0,2.24,9.0,7.22,1,7,2019,3,2,3,1,0,3.306886702190914,2.1065702090680887,2.302585092994046,24.722,1.1434782608695653,2.5,0.5543
Mumbai_2019,2019-07-03,19.08,72.87,15.2,27.4,25.6,95,17.8,24.0,1.54,9.0,5.75,1,7,2019,2,2,3,1,0,2.785011242238338,1.9095425048844383,2.302585092994046,14.44,0.6333333333333333,1.7999999999999972,0.554
Mumbai_2019,2019-07-04,19.08,72.87,21.5,27.7,26.0,94,21.5,24.0,2.33,9.0,5.5,1,7,2019,2,2,3,1,0,3.1135153092103742,1.8718021769015913,2.302585092994046,20.21,0.8958333333333334,1.6999999999999993,0.558
Mumbai_2019,2019-07-05,19.08,72.87,15.9,27.8,25.8,95,24.6,24.0,2.3,9.0,5.44,1,7,2019,2,2,3,1,0,2.827313621929028,1.8625285401162623,2.302585092994046,15.105,0.6625,2.0,0.5547
Chennai_2015,2015-11-01,13.08,80.27,18.8,29.9,24.4,96,14.0,24.0,2.05,10.0,,1,11,2015,2,3,3,1,0,2.9856819377004897,0.0,2.3978952727983707,18.048000000000002,0.7833333333333333,5.5,0.5595
Chennai_2015,2015-11-02,13.08,80.27,5.8,28.5,23.9,97,10.5,10.0,2.08,10.0,,1,11,2015,2,3,3,1,0,1.916922612182061,0.0,2.3978952727983707,5.626,0.58,4.600000000000001,0.4324
Chennai_2015,2015-11-03,13.08,80.27,10.3,30.3,24.0,96,10.5,12.0,3.37,10.0,,1,11,2015,2,3,3,1,0,2.424802725718295,0.0,2.3978952727983707,9.888,0.8583333333333334,6.300000000000001,0.4513
Chennai_2015,2015-11-04,13.08,80.27,6.9,30.6,24.9,96,13.3,15.0,3.67,10.0,,1,11,2015,2,3,3,1,0,2.066862759472976,0.0,2.3978952727983707,6.6240000000000006,0.46,5.700000000000003,0.473
Chennai_2015,2015-11-05,13.08,80.27,2.7,29.5,24.1,96,11.4,10.0,3.43,10.0,,1,11,2015,1,3,3,1,0,1.308332819650179,0.0,2.3978952727983707,2.5920000000000005,0.27,5.399999999999999,0.4273
Odisha_Cyclone_2021,2021-10-25,20.29,85.82,0.0,30.6,20.5,96,8.7,0.0,4.16,54.0,5.4,1,10,2021,0,3,3,1,0,0.0,1.8562979903656263,4.007333185232471,0.0,0.0,10.100000000000001,0.34
Odisha_Cyclone_2021,2021-10-26,20.29,85.82,0.1,30.0,22.1,96,15.2,1.0,3.81,54.0,4.97,1,10,2021,1,3,3,1,0,0.09531017980432487,1.7867469274045107,4.007333185232471,0.09600000000000002,0.1,7.899999999999999,0.3484
Odisha_Cyclone_2021,2021-10-27,20.29,85.82,0.1,30.6,23.1,94,21.9,1.0,4.03,54.0,4.6,1,10,2021,1,3,3,1,0,0.09531017980432487,1.7227665977411035,4.007333185232471,0.094,0.1,7.5,0.3442
Odisha_Cyclone_2021,2021-10-28,20.29,85.82,0.0,30.2,23.5,96,22.0,0.0,3.6,54.0,4.27,1,10,2021,0,3,3,1,0,0.0,1.6620303625532709,4.007333185232471,0.0,0.0,6.699999999999999,0.34
Odisha_Cyclone_2021,2021-10-29,20.29,85.82,8.2,29.1,23.3,98,17.8,15.0,2.07,54.0,3.97,1,10,2021,2,3,3,1,0,2.2192034840549946,1.6034198401085373,4.007333185232471,8.036,0.5466666666666666,5.800000000000001,0.4771
Odisha_Floods_2023,2023-08-15,20.1,85.7,8.2,33.2,26.5,93,14.5,7.0,4.07,10.0,1.48,1,8,2023,2,2,3,1,0,2.2192034840549946,0.9082585601768908,2.3978952727983707,7.6259999999999994,1.1714285714285713,6.700000000000003,0.4014
Odisha_Floods_2023,2023-08-16,20.1,85.7,14.2,32.5,26.3,93,12.1,6.0,3.38,10.0,1.42,1,8,2023,2,2,3,1,0,2.7212954278522306,0.8837675401685949,2.3978952727983707,13.206,2.3666666666666667,6.199999999999999,0.3988
Odisha_Floods_2023,2023-08-17,20.1,85.7,17.7,28.6,26.2,97,11.6,16.0,1.67,10.0,1.37,1,8,2023,2,2,3,1,0,2.928523523860541,0.8628899551470399,2.3978952727983707,17.168999999999997,1.10625,2.400000000000002,0.4939
Odisha_Floods_2023,2023-08-18,20.1,85.7,18.0,28.5,25.1,97,13.0,16.0,1.45,10.0,1.4,1,8,2023,2,2,3,1,0,2.9444389791664403,0.8754687373538999,2.3978952727983707,17.46,1.125,3.3999999999999986,0.4942
Odisha_Floods_2023,2023-08-19,20.1,85.7,1.3,31.5,25.0,97,19.2,9.0,4.65,10.0,1.38,1,8,2023,1,2,3,1,0,0.832909122935104,0.8671004876833832,2.3978952727983707,1.2610000000000001,0.14444444444444446,6.5,0.4197
Uttarakhand_2021,2021-10-17,30.07,79.4,2.1,19.1,8.4,87,7.0,8.0,2.06,2419.0,59.39,1,10,2021,1,3,3,0,0,1.1314021114911006,4.10082352831981,7.791522819150732,1.8270000000000002,0.2625,10.700000000000001,0.3154
Uttarakhand_2021,2021-10-18,30.07,79.4,125.9,11.1,9.5,100,6.0,24.0,0.36,2419.0,116.76,1,10,2021,4,3,3,0,0,4.843399374720342,4.7686486549805664,7.791522819150732,125.9,5.245833333333334,1.5999999999999996,0.5955
Uttarakhand_2021,2021-10-19,30.07,79.4,94.5,12.1,8.6,99,8.3,18.0,0.64,2419.0,111.2,1,10,2021,4,3,3,0,0,4.5591262474866845,4.720282993088596,7.791522819150732,93.555,5.25,3.5,0.5131
Uttarakhand_2021,2021-10-20,30.07,79.4,0.4,17.5,8.3,100,8.3,2.0,2.7,2419.0,120.62,1,10,2021,1,3,3,0,0,0.33647223662121295,4.800901429691963,7.791522819150732,0.4,0.2,9.2,0.291
Uttarakhand_2021,2021-10-21,30.07,79.4,0.1,17.7,6.5,100,5.8,1.0,2.85,2419.0,114.35,1,10,2021,1,3,3,0,0,0.09531017980432487,4.747970984619762,7.791522819150732,0.1,0.1,11.2,0.2823
Uttarakhand_2022,2022-10-18,30.1,79.45,0.3,20.0,10.3,89,6.6,1.0,2.92,1600.0,101.33,1,10,2022,1,3,3,0,0,0.26236426446749106,4.628202885098664,7.3783837129967145,0.267,0.3,9.7,0.2854
Uttarakhand_2022,2022-10-19,30.1,79.45,0.9,18.4,8.9,87,7.1,4.0,2.8,1600.0,97.17,1,10,2022,1,3,3,0,0,0.6418538861723948,4.58670066970443,7.3783837129967145,0.7829999999999999,0.225,9.499999999999998,0.3068
Uttarakhand_2022,2022-10-20,30.1,79.45,0.3,18.6,8.2,83,7.6,3.0,2.85,1600.0,93.19,1,10,2022,1,3,3,0,0,0.26236426446749106,4.545314018834726,7.3783837129967145,0.249,0.09999999999999999,10.400000000000002,0.2896
Uttarakhand_2022,2022-10-21,30.1,79.45,0.0,20.7,8.0,80,8.0,0.0,3.21,1600.0,89.57,1,10,2022,0,3,2,0,0,0.0,4.506123032386857,7.3783837129967145,0.0,0.0,12.7,0.258
Uttarakhand_2022,2022-10-22,30.1,79.45,0.1,19.8,7.9,74,10.0,1.0,3.26,1600.0,86.3,1,10,2022,1,3,2,0,0,0.09531017980432487,4.469350462845556,7.3783837129967145,0.07400000000000001,0.1,11.9,0.254
Sikkim_Flash_2023,2023-10-03,27.33,88.61,13.7,21.8,16.1,98,5.4,14.0,1.72,1551.0,2.58,1,10,2023,2,3,3,0,0,2.6878474937846906,1.275362800412609,7.347299700743164,13.425999999999998,0.9785714285714285,5.699999999999999,0.4267
Sikkim_Flash_2023,2023-10-04,27.33,88.61,27.7,18.5,15.3,100,5.1,23.0,0.81,1551.0,2.85,1,10,2023,3,3,3,0,0,3.3568971227655755,1.3480731482996928,7.347299700743164,27.7,1.2043478260869565,3.1999999999999993,0.5194
Sikkim_Flash_2023,2023-10-05,27.33,88.61,3.2,20.9,15.9,100,7.1,11.0,2.08,1551.0,3.4,1,10,2023,1,3,3,0,0,1.4350845252893227,1.4816045409242156,7.347299700743164,3.2,0.29090909090909095,4.999999999999998,0.3958
Sikkim_Flash_2023,2023-10-06,27.33,88.61,9.2,21.2,15.2,99,5.8,11.0,2.18,1551.0,3.45,1,10,2023,2,3,3,0,0,2.322387720290225,1.4929040961781488,7.347299700743164,9.107999999999999,0.8363636363636363,6.0,0.3995
Sikkim_Flash_2023,2023-10-07,27.33,88.61,28.6,22.0,15.1,100,6.6,17.0,3.06,1551.0,3.12,1,10,2023,3,3,3,0,0,3.3877743613300146,1.415853163361435,7.347299700743164,28.6,1.6823529411764706,6.9,0.4703
Rajasthan_2022,2022-08-11,26.92,75.79,2.0,30.0,25.9,83,34.6,11.0,4.0,438.0,0.95,1,8,2022,1,2,3,0,0,1.0986122886681096,0.6678293725756554,6.0844994130751715,1.66,0.18181818181818182,4.100000000000001,0.3943
Rajasthan_2022,2022-08-12,26.92,75.79,5.4,29.0,24.5,94,24.3,16.0,3.46,438.0,0.97,1,8,2022,2,2,3,0,0,1.8562979903656263,0.6780335427498971,6.0844994130751715,5.0760000000000005,0.3375,4.5,0.4622
Rajasthan_2022,2022-08-13,26.92,75.79,10.5,30.2,23.6,99,17.1,20.0,3.72,438.0,2.21,1,8,2022,2,2,3,0,0,2.4423470353692043,1.1662709371419244,6.0844994130751715,10.395,0.525,6.599999999999998,0.5109
Rajasthan_2022,2022-08-14,26.92,75.79,2.9,30.6,24.3,94,15.8,9.0,3.09,438.0,1.53,1,8,2022,1,2,3,0,0,1.3609765531356006,0.9282193027394289,6.0844994130751715,2.7259999999999995,0.3222222222222222,6.300000000000001,0.4015
Rajasthan_2022,2022-08-15,26.92,75.79,5.9,29.7,23.6,97,18.6,15.0,3.49,438.0,1.88,1,8,2022,2,2,3,0,0,1.9315214116032138,1.0577902941478545,6.0844994130751715,5.723000000000001,0.39333333333333337,6.099999999999998,0.4606
Jammu_2023,2023-07-08,32.73,74.87,29.7,27.8,24.0,97,14.8,14.0,1.89,360.0,0.85,1,7,2023,3,2,3,0,0,3.4242626545931514,0.6151856390902335,5.8888779583328805,28.809,2.1214285714285714,3.8000000000000007,0.4777
Jammu_2023,2023-07-09,32.73,74.87,0.0,31.0,22.9,99,14.8,0.0,4.25,360.0,1.03,1,7,2023,0,2,3,0,0,0.0,0.708035793053696,5.8888779583328805,0.0,0.0,8.100000000000001,0.3365
Jammu_2023,2023-07-10,32.73,74.87,1.6,31.5,22.8,95,9.3,3.0,4.91,360.0,0.69,1,7,2023,1,2,3,0,0,0.9555114450274365,0.5247285289349821,5.8888779583328805,1.52,0.5333333333333333,8.7,0.3548
Jammu_2023,2023-07-11,32.73,74.87,0.0,33.9,24.0,97,10.1,0.0,4.97,360.0,0.56,1,7,2023,0,2,3,0,0,0.0,0.44468582126144574,5.8888779583328805,0.0,0.0,9.899999999999999,0.3324
Jammu_2023,2023-07-12,32.73,74.87,2.7,33.2,24.1,90,18.5,2.0,5.08,360.0,0.58,1,7,2023,1,2,3,0,0,1.308332819650179,0.4574248470388754,5.8888779583328805,2.43,1.35,9.100000000000001,0.3371
Himachal_Pradesh_2023,2023-08-14,31.1,77.17,51.0,18.9,16.7,100,7.0,24.0,1.01,1940.0,1.65,1,8,2023,3,2,3,0,0,3.9512437185814275,0.9745596399981308,7.57095858316901,51.0,2.125,2.1999999999999993,0.538
Himachal_Pradesh_2023,2023-08-15,31.1,77.17,1.2,22.7,15.6,100,12.4,8.0,3.8,1940.0,1.7,1,8,2023,1,2,3,0,0,0.7884573603642702,0.9932517730102834,7.57095858316901,1.2,0.15,7.1,0.3566
Himachal_Pradesh_2023,2023-08-16,31.1,77.17,0.9,23.0,14.4,100,14.3,7.0,4.08,1940.0,1.78,1,8,2023,1,2,3,0,0,0.6418538861723948,1.0224509277025458,7.57095858316901,0.9,0.1285714285714286,8.6,0.3479
Himachal_Pradesh_2023,2023-08-17,31.1,77.17,2.1,22.5,14.9,100,16.3,8.0,3.9,1940.0,1.85,1,8,2023,1,2,3,0,0,1.1314021114911006,1.0473189942805592,7.57095858316901,2.1,0.2625,7.6,0.3574
Himachal_Pradesh_2023,2023-08-18,31.1,77.17,4.4,23.8,14.8,100,9.3,6.0,4.01,1940.0,1.77,1,8,2023,1,2,3,0,0,1.6863989535702286,1.0188473201992472,7.57095858316901,4.4,0.7333333333333334,9.0,0.343
Gujarat_Morbi_2022,2022-10-29,22.81,70.83,0.0,35.2,22.4,57,10.8,0.0,5.33,47.0,0.21,1,10,2022,0,3,1,1,0,0.0,0.1906203596086497,3.8712010109078907,0.0,0.0,12.800000000000004,0.2589
Gujarat_Morbi_2022,2022-10-30,22.81,70.83,0.0,35.2,22.6,59,10.0,0.0,5.19,47.0,0.21,1,10,2022,0,3,1,1,0,0.0,0.1906203596086497,3.8712010109078907,0.0,0.0,12.600000000000001,0.2631
Gujarat_Morbi_2022,2022-10-31,22.81,70.83,0.0,34.8,22.0,57,15.5,0.0,5.72,47.0,0.21,1,10,2022,0,3,1,1,0,0.0,0.1906203596086497,3.8712010109078907,0.0,0.0,12.799999999999997,0.2589
Gujarat_Morbi_2022,2022-11-01,22.81,70.83,0.0,34.5,22.5,48,12.2,0.0,5.22,47.0,0.21,1,11,2022,0,3,1,1,0,0.0,0.1906203596086497,3.8712010109078907,0.0,0.0,12.0,0.2402
Gujarat_Morbi_2022,2022-11-02,22.81,70.83,0.0,34.8,22.0,60,12.7,0.0,5.3,47.0,0.2,1,11,2022,0,3,1,1,0,0.0,0.18232155679395462,3.8712010109078907,0.0,0.0,12.799999999999997,0.2652
Gujarat_Floods_2023,2023-09-03,23.02,72.57,0.5,34.3,26.7,76,13.0,4.0,5.53,53.0,1.26,1,9,2023,1,2,2,1,0,0.4054651081081644,0.8153648132841945,3.9889840465642745,0.38,0.125,7.599999999999998,0.3321
Gujarat_Floods_2023,2023-09-04,23.02,72.57,0.0,34.5,26.4,73,12.2,0.0,5.63,53.0,1.23,1,9,2023,0,2,2,1,0,0.0,0.8020015854720274,3.9889840465642745,0.0,0.0,8.100000000000001,0.2921
Gujarat_Floods_2023,2023-09-05,23.02,72.57,0.0,35.8,26.1,80,15.1,0.0,6.07,53.0,1.2,1,9,2023,0,2,2,1,0,0.0,0.7884573603642702,3.9889840465642745,0.0,0.0,9.699999999999996,0.3067
Gujarat_Floods_2023,2023-09-06,23.02,72.57,1.8,36.7,26.8,89,21.0,4.0,6.49,53.0,1.19,1,9,2023,1,2,3,1,0,1.0296194171811583,0.7839015438284094,3.9889840465642745,1.602,0.45,9.900000000000002,0.3605
Gujarat_Floods_2023,2023-09-07,23.02,72.57,5.6,36.0,25.7,95,18.3,7.0,4.85,53.0,1.26,1,9,2023,2,2,3,1,0,1.8870696490323797,0.8153648132841945,3.9889840465642745,5.32,0.7999999999999999,10.3,0.4017
West_Bengal_2021,2021-07-27,22.57,88.36,25.3,31.6,26.5,94,15.5,20.0,2.78,12.0,38.17,1,7,2021,3,2,3,1,0,3.269568939183719,3.66791114767774,2.5649493574615367,23.782000000000004,1.2650000000000001,5.100000000000001,0.5283
West_Bengal_2021,2021-07-28,22.57,88.36,52.7,29.9,25.6,96,20.9,19.0,1.99,12.0,52.7,1,7,2021,3,2,3,1,0,3.983413001514819,3.983413001514819,2.5649493574615367,50.592000000000006,2.7736842105263158,4.299999999999997,0.5506
West_Bengal_2021,2021-07-29,22.57,88.36,70.2,29.3,25.8,96,24.5,20.0,1.83,12.0,118.67,1,7,2021,3,2,3,1,0,4.26549281841793,4.784737954585425,2.5649493574615367,67.39200000000001,3.5100000000000002,3.5,0.5761
West_Bengal_2021,2021-07-30,22.57,88.36,34.5,29.5,25.7,95,22.4,15.0,2.34,12.0,101.8,1,7,2021,3,2,3,1,0,3.56953269648137,4.632785353021065,2.5649493574615367,32.775,2.3,3.8000000000000007,0.4978
West_Bengal_2021,2021-07-31,22.57,88.36,0.6,31.1,26.7,90,17.1,5.0,3.88,12.0,69.96,1,7,2021,1,2,3,1,0,0.4700036292457356,4.262116338001324,2.5649493574615367,0.54,0.12,4.400000000000002,0.3712
Andhra_Krishna_2022,2022-09-19,16.51,80.62,6.4,29.0,25.8,91,13.5,14.0,1.91,26.0,46.21,1,9,2022,2,2,3,1,0,2.0014800002101243,3.8546057345581954,3.295836866004329,5.824,0.4571428571428572,3.1999999999999993,0.4534
Andhra_Krishna_2022,2022-09-20,16.51,80.62,0.8,30.4,24.6,92,18.1,4.0,3.03,26.0,45.24,1,9,2022,1,2,3,1,0,0.5877866649021191,3.833845224364122,3.295836866004329,0.7360000000000001,0.2,5.799999999999997,0.3667
Andhra_Krishna_2022,2022-09-21,16.51,80.62,0.1,32.5,25.0,90,13.8,1.0,4.9,26.0,43.77,1,9,2022,1,2,3,1,0,0.09531017980432487,3.8015382722528743,3.295836866004329,0.09,0.1,7.5,0.3369
Andhra_Krishna_2022,2022-09-22,16.51,80.62,4.7,30.9,25.5,94,16.9,10.0,2.63,26.0,41.85,1,9,2022,1,2,3,1,0,1.7404661748405044,3.7577056450437887,3.295836866004329,4.418,0.47000000000000003,5.399999999999999,0.4247
Andhra_Krishna_2022,2022-09-23,16.51,80.62,0.6,32.0,24.6,95,15.5,2.0,4.48,26.0,40.3,1,9,2022,1,2,3,1,0,0.4700036292457356,3.720862499966987,3.295836866004329,0.57,0.3,7.399999999999999,0.3561
Telangana_2022,2022-10-12,17.38,78.49,11.8,29.1,21.6,99,10.5,16.0,3.63,491.0,44.92,1,10,2022,2,3,3,0,0,2.5494451709255714,3.826900752011311,6.198478716492308,11.682,0.7375,7.5,0.4773
Telangana_2022,2022-10-13,17.38,78.49,3.8,29.0,21.0,99,8.0,10.0,3.76,491.0,53.7,1,10,2022,1,3,3,0,0,1.5686159179138452,4.001863709427935,6.198478716492308,3.762,0.38,8.0,0.4196
